-9	1
8	0
11	97
57	13149
13	0
4	0
5	404
9	0
7	18185.19
12	2257.9
17	0
15	44916.2
14	4332.06
16	6183.9
32	403.8
26	5394
21	8177.7
20	285.4
34	8596.01
19	11815
35	0
28	0
23	0
37	0
30	1129.18
18	1765
33	742
31	23503.55
224	0
24	876
25	6557.2
22	0
27	0
64	0
126	100
50	0
36	43748.26
125	52.75
40	
207	0
115	
45	10849.2
51	673400.1
49	5147.82
128	0
46	0
41	
48	341
43	821
87	1895.8
61	4346.2
233	0
67	1255.3
68	13745.42
52	5356
59	82
53	0
56	3293.8
58	1706.9
62	27131.36
199	0
91	0
54	88
60	3170
79	0
76	0
81	0
80	8813
77	84524.08
1	0
78	60
89	0
71	1278
69	93758.75
73	1214
74	0
63	12041.41
70	0
94	355
93	677
90	0
96	0
83	0
95	0
86	735.2
84	12098
97	4122.3
106	0
100	189457.59
98	35301.39
105	58815.41
104	17343
99	5892
102	88
101	14484
107	75539.68
118	694.06
113	220250.4
119	4237
130	17494
120	679.21
2	0
131	3170
132	77112.71
124	15217.3
123	728
108	0
122	894
109	2172.6
116	0
114	64
127	10714
111	0
117	3063
121	0
140	0
138	1230
151	135
134	0
136	21769.5
133	0
145	0
148	452.8
137	0
143	51.8
149	476
135	42594.83
75	0
147	2520
141	0
139	1888
150	218.5
157	4921.7
160	0
146	901.3
161	0
164	0
163	0
158	23097.53
152	0
170	2454.4
156	186.3
153	0
155	8919.1
142	0
159	1235
171	8118.85
169	16932.61
181	0
162	879.71
167	0
182	0
166	4676.27
168	11124.38
177	30188.2
180	6141
178	5524.5
183	10541.5
172	11302
176	192238.04
187	0
238	0
210	0
197	0
184	62841.6
218	475.4
175	4565.5
186	0
209	0
219	12413.7
234	60
212	3965
194	1938
185	0
190	0
227	43221.3
196	0
55	50315.03
112	2219.3
129	0
110	77.2
251	0
188	2200
191	0
203	0
189	13350
42	3443
200	7469
198	
205	822.16
215	35334.03
202	0
214	0
216	0
192	2308.6
211	3231
217	35337.72
208	3112
204	0
193	0
222	0
206	46512.84
3	34049.1
223	69743
230	933080.5
235	993
249	11256
236	0
257	11993.89
228	15335.26
225	
179	0
226	0
229	0
231	1130
